x1,y1,size1,figure1,is_active1,color1,priority1,speed1,opacity1,rotation1,x2,y2,size2,figure2,is_active2,color2,priority2,speed2,opacity2,rotation2,collision
-3,4,13,circle,1,green,1,1.6535295553479012,0.3141367941406983,172,0,6,28,rectangle,1,green,5,1.0625875342547364,0.8252958477675683,29,True
-5,-5,39,rectangle,1,yellow,3,2.281913318543346,0.3073036593599269,151,5,0,10,circle,0,blue,4,7.609287341977366,0.6593125245706136,58,False
-1,6,59,circle,0,blue,5,3.893000222819749,0.8912167362857226,3,-4,-6,12,rectangle,0,blue,1,8.98860565537351,0.7319930933102412,313,False
-5,5,90,circle,1,blue,4,9.126489549986662,0.8750404689949782,259,4,0,36,rectangle,1,yellow,5,6.04733150920055,0.9312529447639554,300,False
2,-6,67,rectangle,1,red,4,3.339784725700239,0.1693356600660748,279,-5,6,44,circle,1,green,2,7.074241719770607,0.980018386899627,117,False
-4,-2,52,circle,1,green,5,0.5346785360572337,0.4962879109605902,300,-4,-3,84,circle,0,red,2,9.59731572086879,0.7248880516322183,310,True
5,6,49,circle,1,blue,2,5.574307402557293,0.40901858396281954,74,-1,2,48,rectangle,0,green,5,8.369484963581835,0.6388904715520136,71,False
-5,-5,71,rectangle,0,blue,2,4.209597643626548,0.2661906965091665,13,3,-1,62,circle,1,blue,2,7.092293151915521,0.7294663893811077,272,False
-2,-1,56,circle,1,blue,1,4.592754246127164,0.6539358949035436,163,-2,2,14,rectangle,0,red,2,4.5680375400708515,0.9992034207253118,214,True
0,-3,47,rectangle,1,yellow,3,4.662421949043908,0.12311665014705664,104,-1,6,69,circle,0,blue,1,5.658073144869194,0.3853616684741541,255,False
1,-1,87,rectangle,0,red,2,7.239322090361538,0.682847492452632,291,-2,-4,56,circle,1,yellow,1,9.336356523009616,0.3625991877684124,95,True
3,-3,48,rectangle,1,yellow,3,8.615202028240992,0.09630879151210037,230,0,-3,48,rectangle,1,yellow,3,9.395624714156218,0.03773132963937054,265,True
3,2,14,circle,0,blue,3,0.2848865618790175,0.2387811420016165,70,3,-1,28,rectangle,1,yellow,2,5.974443164352033,0.7443489150722871,169,True
-2,-1,10,circle,0,blue,5,2.019751718782529,0.037484505347706754,106,-1,1,98,circle,1,red,1,8.92579274726062,0.530638268020621,134,True
5,0,58,circle,0,red,3,9.956528194235103,0.5319858120886477,312,4,3,29,rectangle,1,red,4,7.088632225728873,0.4256144873001745,149,True
2,5,57,rectangle,1,green,2,8.639818652199253,0.07964506388198112,181,-3,-3,74,circle,0,yellow,4,2.1044374120905496,0.6792724612570571,62,False
-3,0,25,circle,0,green,5,8.461296316619624,0.5297995822157369,9,-3,-4,19,rectangle,0,yellow,3,6.451923455937212,0.7179535556601981,22,False
5,4,49,rectangle,1,green,3,8.619951768576035,0.250499178057512,343,-5,-6,24,rectangle,0,blue,4,1.1229289113922047,0.9114784287823703,280,False
-3,2,20,circle,0,blue,3,5.690221850765996,0.998121741253391,113,-2,-4,79,rectangle,1,blue,3,2.8120802959811053,0.2721486780131862,116,False
5,4,64,rectangle,1,green,1,4.854840534243344,0.6438825532341185,332,5,4,34,rectangle,1,yellow,3,7.5347794360212745,0.5142981770362938,80,True
4,-6,35,circle,0,blue,2,5.674350628731657,0.30469076480758395,356,1,-5,39,rectangle,0,green,5,0.24124610648642797,0.5195271532841008,315,True
-5,2,38,circle,0,green,4,0.29391517298020364,0.8112937769767783,346,3,-5,33,rectangle,0,green,1,5.2276962248990655,0.9425170180668875,194,False
2,-3,25,rectangle,0,yellow,5,8.778270284882076,0.6625669252779189,139,5,-2,35,circle,1,yellow,1,0.27270078823113164,0.29159708594095957,148,True
-2,1,24,circle,1,green,5,2.4812558756194845,0.07245495997101847,54,-4,-4,26,rectangle,0,green,4,8.553265053591732,0.0207694269898705,275,False
-3,-5,38,rectangle,0,blue,4,6.942848792614852,0.9573803098802,321,-4,-5,49,rectangle,1,green,1,7.896050845480433,0.4474664295218004,266,True
-4,-3,31,rectangle,0,green,2,0.46632434840507053,0.5402181263826127,255,2,-3,53,rectangle,1,green,3,6.28580213068863,0.07311493189972484,320,True
-3,-3,45,circle,1,yellow,1,3.2120910929219115,0.9481509954010509,178,3,6,75,circle,0,red,2,0.9385887448457819,0.04393354705763053,40,True
1,-6,59,rectangle,1,red,2,4.406098262454491,0.01696867574562111,169,0,-4,83,circle,0,yellow,4,1.7972298476080328,0.861751496467482,114,True
0,-3,19,circle,0,red,4,1.0937637843090564,0.6405927911688396,178,-5,3,25,circle,0,yellow,5,9.531152892376332,0.9897291589405197,153,False
5,0,69,circle,1,yellow,4,8.79005064344759,0.11001750282696587,17,3,1,95,rectangle,1,green,3,1.2731919628049904,0.3893637133487974,147,True
2,4,52,circle,0,green,2,2.0181709398484493,0.4604328716837761,319,0,6,25,rectangle,1,yellow,1,1.0169559125158956,0.004468718384647241,317,True
5,-5,96,circle,0,green,2,3.0283651071244666,0.14985612493680467,17,2,-3,34,rectangle,0,red,5,4.839654942502781,0.6103377419682048,23,True
2,4,57,rectangle,0,green,2,8.164931780548939,0.24600138570621877,261,1,6,22,rectangle,0,blue,2,8.14917477328136,0.5797797142571113,313,True
0,-4,81,circle,0,yellow,3,0.7397625646660377,0.04544422661596126,313,-5,-5,83,circle,1,yellow,5,4.403141332012042,0.9622312215037581,95,True
3,6,55,rectangle,1,red,1,8.766554264654099,0.3473528333465763,351,-3,5,86,circle,1,yellow,5,8.690330031188694,0.9728944544326442,217,False
-2,-4,67,circle,0,blue,4,6.863829169226729,0.4693093628513709,102,3,-6,80,rectangle,1,red,2,8.65370061609778,0.0454574257558954,255,True
3,-1,38,rectangle,1,green,1,3.7552810875232003,0.37972869283611577,26,-4,0,29,rectangle,1,yellow,3,1.391373337382088,0.4394123992804023,309,False
3,-4,75,rectangle,0,green,1,2.3307341662132366,0.9933918648946642,118,3,4,51,circle,0,red,4,8.966861209852242,0.7251889006056437,134,False
3,2,21,circle,0,red,2,8.504344480991533,0.13080965381106668,4,3,-3,27,circle,0,red,5,7.921008110457535,0.7387913222501059,287,False
3,2,92,circle,0,yellow,5,4.676066388242404,0.9764417300882698,266,-4,-5,91,rectangle,1,yellow,2,1.9074835946378588,0.6782884299133886,246,False
4,0,21,circle,1,yellow,2,2.796776273611087,0.6144631787063005,291,-2,-4,30,rectangle,1,blue,5,1.8165291432466835,0.3589801211553716,187,False
1,-4,66,rectangle,0,green,5,3.995492073137666,0.19373093589083712,131,-4,3,77,rectangle,0,red,4,5.968935181864748,0.1522940780219193,109,True
5,-5,32,circle,1,blue,2,2.419162709147731,0.3158424222714933,106,4,0,36,rectangle,1,yellow,1,3.1953327762054453,0.18356833069147171,282,False
-1,-4,36,circle,0,yellow,5,6.0672609412308445,0.6293740879343148,163,-2,-3,88,rectangle,0,yellow,5,1.3717256944737077,0.5796524175172377,226,True
0,3,96,circle,1,green,3,0.19019016018584134,0.9550232631938104,169,4,2,78,circle,0,yellow,1,7.9339949542483,0.2652385342058916,260,True
-5,0,28,rectangle,0,green,3,7.44268396617274,0.43346507581644333,291,2,-2,76,circle,0,yellow,1,8.697585872803915,0.8466441797511798,228,False
-4,3,61,rectangle,0,blue,3,4.8907764721371905,0.7316507770705593,307,5,5,26,rectangle,0,green,1,2.465128933875458,0.3162374975095945,302,False
-2,-1,63,rectangle,0,red,3,7.245654506001232,0.9871185233776749,133,-1,-2,82,rectangle,1,blue,5,2.57925941762571,0.9195256990383341,314,True
-3,4,59,rectangle,0,yellow,2,2.303186595079824,0.0007192091075295393,279,0,3,61,rectangle,0,green,3,3.700191238060869,0.2964022575094162,208,True
-5,-6,93,rectangle,1,green,3,6.1352449832822895,0.2335605932734104,31,1,-4,78,circle,0,blue,3,6.970806840955099,0.38424366551929834,96,True
0,-3,21,circle,1,yellow,4,8.45898926887792,0.6947507704561873,263,0,-3,46,circle,1,green,4,8.99321783617226,0.31041470689209083,310,True
2,6,47,circle,1,red,5,5.554504014271387,0.23112513873311402,94,-3,-6,15,rectangle,0,red,4,0.979508461961075,0.7191901606458351,275,False
3,0,51,circle,1,yellow,5,7.5250645216676535,0.009167462052999231,274,-5,-5,40,circle,0,blue,3,6.098725685260536,0.79702661226021,154,True
5,-5,40,circle,0,red,4,5.158802043196564,0.5199021774218094,177,5,4,47,rectangle,0,yellow,4,6.607801974649831,0.45243063324838806,181,False
4,-2,39,circle,1,yellow,5,7.710558835639969,0.06840380965102766,207,-1,-1,96,rectangle,0,blue,1,9.857515620946451,0.7001891860298195,311,True
2,6,31,rectangle,0,green,1,9.44964496972347,0.8197701700922208,93,3,-3,59,circle,0,red,4,0.652067888615866,0.7830544218539627,174,False
-4,-2,95,circle,1,yellow,2,3.7477330899192873,0.3034614568946332,316,4,6,59,rectangle,0,green,5,5.9344318732189425,0.9215506195945729,253,False
5,1,52,rectangle,1,yellow,1,5.042336570682597,0.8912619531235129,290,4,-5,46,rectangle,0,green,2,6.779962792531357,0.7729219127973376,135,True
-2,5,95,circle,1,blue,4,3.0066085029112832,0.37768515691871274,41,0,-6,68,rectangle,0,green,1,5.806193376271219,0.7884535293528673,229,False
2,-1,50,rectangle,1,yellow,1,9.23351544956883,0.5502136742398885,105,-1,4,35,rectangle,1,green,1,9.581037988108513,0.21937539473167011,354,True
-2,5,44,circle,1,red,4,3.182609191904109,0.7838243064014115,13,2,-5,73,rectangle,1,red,1,0.018620482899818214,0.03230424155359768,42,False
2,-3,43,circle,0,green,1,1.9993898193271165,0.43014571876722674,210,-3,-5,10,rectangle,1,red,5,3.962167767024445,0.7872251674206324,261,False
-3,-3,73,circle,1,blue,5,4.247110377282155,0.41178946018256724,340,5,-4,87,rectangle,1,red,3,9.743461034612363,0.8420882939170945,356,False
-5,0,36,circle,0,blue,5,5.8776291315974225,0.3964688038478311,97,-5,-3,90,rectangle,0,green,4,4.049510887350005,0.573474319940762,192,True
4,2,31,rectangle,1,blue,4,8.65584217870679,0.3547903903305676,279,0,0,70,rectangle,0,blue,5,8.951599427012106,0.34190022094905104,236,True
-1,4,72,rectangle,1,blue,4,5.900166089375356,0.8916381870151252,145,-5,0,57,rectangle,1,yellow,3,1.5838644219278053,0.4332613261946714,308,True
-4,-6,69,circle,1,blue,4,0.07078047640895146,0.9663130926442877,183,-3,-2,25,rectangle,0,blue,2,8.40314027065953,0.4003385522363633,25,False
-4,0,54,circle,0,red,1,0.23836614974574788,0.5493722396345471,151,3,2,57,circle,0,green,3,3.087255842963322,0.9179888109749574,173,True
3,-1,41,rectangle,0,blue,4,6.9775618500853955,0.035275670279462656,229,5,3,53,circle,0,yellow,4,7.620586034857863,0.8329365919077731,76,True
3,4,90,rectangle,1,blue,2,7.923235341139306,0.015496940945203486,23,-1,-2,60,circle,0,red,1,7.511785526879727,0.8182050944825717,317,False
-1,-6,47,circle,0,blue,3,6.6881397334269455,0.12581759690522698,311,0,-4,10,circle,1,yellow,4,7.77918294598133,0.10069910291562545,355,False
3,5,33,circle,0,blue,4,7.95908017628602,0.907775789437759,106,1,3,100,rectangle,0,blue,2,6.162245509037458,0.28701634104694174,9,True
-4,3,91,circle,0,green,1,0.29252777039674993,0.18323817416174382,72,1,-1,70,circle,0,blue,3,4.163089135309863,0.9138909069436486,91,True
-4,-3,20,circle,0,red,3,6.516021600745874,0.025672218609535502,160,3,-5,40,circle,0,green,5,5.4937022123165935,0.08022352513205955,263,False
3,6,30,circle,0,yellow,3,7.905136806286338,0.14607063839880396,61,-2,-1,88,rectangle,1,blue,2,6.186163009373993,0.4821087962279471,355,False
5,1,23,circle,0,blue,4,9.832890642571265,0.18646793484824098,269,3,4,31,rectangle,1,yellow,1,4.9799168764738875,0.9761578083492356,344,True
-4,4,26,rectangle,1,green,1,1.8235770039673926,0.2405046303295333,186,5,-2,82,circle,1,green,2,0.7438959262584377,0.2808599597735514,311,False
-1,1,68,rectangle,0,blue,5,2.1339255908021313,0.28403313698107235,327,3,6,97,circle,0,red,5,7.203922484701922,0.9309513329962226,73,True
-4,-5,48,rectangle,0,green,4,4.74847019821059,0.6836317223166912,21,-3,1,77,rectangle,1,red,2,6.960941078443738,0.5474665648945678,358,True
1,-5,11,circle,1,yellow,5,4.852396757720012,0.39716401275360247,100,-3,4,14,rectangle,0,green,2,9.84139132561607,0.6674302165374109,211,False
1,4,29,circle,0,red,1,2.112477081722778,0.8532294442493533,61,1,3,96,circle,1,red,2,7.7169153882760755,0.3008440823996549,39,True
1,-2,31,rectangle,0,red,2,7.863006875701094,0.39073015994176996,305,-1,6,96,rectangle,1,red,5,2.665439231423309,0.5508524930833228,37,False
5,3,47,rectangle,1,blue,3,2.7334486592671903,0.8270004101339865,176,-4,2,81,circle,0,blue,5,9.696582616847863,0.7552493987382018,27,False
4,1,49,rectangle,0,yellow,3,6.1022459971631084,0.860675989444969,53,-1,-3,73,circle,1,red,1,2.0386872247354892,0.49572914266701007,174,False
-1,-6,66,rectangle,1,blue,5,6.29304844836299,0.049507404434471436,279,5,5,37,circle,0,green,3,8.288031979576306,0.4260760797089165,165,False
-3,-3,40,rectangle,0,blue,4,0.04571632925623792,0.9010317789932266,250,5,-6,91,rectangle,0,green,2,8.463732370674858,0.37387559852819985,206,False
-2,-3,85,circle,1,red,4,3.3890927602926215,0.8538710514136096,349,0,5,74,circle,0,blue,4,3.3863153271183677,0.0701128695879415,182,True
-2,-1,24,rectangle,1,yellow,5,4.176070431431501,0.22907888144905708,301,5,-1,34,circle,0,red,2,7.301517758518733,0.1621852445193095,294,False
4,0,23,circle,1,blue,3,0.8655989511998441,0.00638701518393725,196,-2,5,93,circle,0,red,2,9.305543230735955,0.4566414318659606,261,True
-4,1,73,rectangle,1,yellow,2,6.890555779660399,0.6181437203086138,108,-3,6,36,circle,1,blue,4,4.929142667019814,0.4952121738682863,321,True
-2,4,51,circle,1,green,3,9.188413098192717,0.7242781062355804,115,5,-6,88,rectangle,0,blue,2,4.047721697373739,0.6881187069860567,59,False
4,0,50,rectangle,0,yellow,1,9.920410852274301,0.04143101667006821,268,-2,4,94,circle,1,green,4,0.46543872512129103,0.4816341407918786,301,False
-2,-1,20,circle,1,blue,2,1.467297822028335,0.7380863355514403,190,0,2,36,circle,1,yellow,1,4.130372902275915,0.8324681215939789,256,True
-2,3,59,circle,0,green,5,9.636272402252327,0.4285049187891583,224,4,4,35,rectangle,0,red,4,3.2391791631605136,0.5703085626172717,55,False
1,0,43,rectangle,1,blue,2,8.777725794504962,0.16515564826947382,193,0,0,52,rectangle,0,red,2,9.398562105683098,0.06203647954307234,0,True
-5,0,15,rectangle,0,green,2,9.619671565106344,0.7132050652729618,320,-3,-2,29,rectangle,1,red,2,1.553130114392668,0.29016235962323933,122,True
4,5,62,rectangle,1,yellow,5,7.681646027833452,0.1187384359435587,28,-1,-5,26,circle,1,red,5,5.284979503166525,0.6546413981812599,198,False
-5,1,20,circle,1,yellow,1,0.5607736355330584,0.1178928486108799,291,3,-3,69,circle,0,red,4,1.5146410165492574,0.08427236084101597,88,False
0,2,76,rectangle,0,green,4,4.1952946021388415,0.6505331013292405,30,-5,2,34,circle,1,blue,1,0.5189968560621416,0.6344275658223666,51,True
1,2,10,circle,1,blue,4,5.661867912222042,0.261781247760396,347,-4,6,97,rectangle,1,yellow,3,0.868015866839299,0.585221457171714,184,True
-3,-2,82,circle,1,blue,5,8.905838129261564,0.25054004398782626,140,0,-4,28,rectangle,0,yellow,1,8.258828383489154,0.007786379670884691,264,True
-4,3,65,circle,1,yellow,3,8.778351794517686,0.3969892959078929,49,-2,1,93,rectangle,0,green,3,5.890829756899219,0.8645000182802265,149,True
4,-3,40,rectangle,0,red,4,5.431247786485733,0.9342122366607957,41,1,-3,70,circle,0,yellow,3,9.656471330203445,0.6849138911515139,284,True
-2,-5,18,circle,0,blue,5,5.746362874562393,0.984148263053018,126,4,3,33,rectangle,0,red,5,2.4274506195619194,0.5687258906416355,310,False
-5,1,22,circle,1,green,1,3.7438856452983127,0.19035218873685777,319,-4,2,30,rectangle,1,blue,2,1.6355145727807752,0.677934199721043,166,True
-4,3,49,circle,0,blue,2,6.538525679154013,0.3179275509966575,81,-2,-1,97,circle,0,yellow,1,8.288887747405271,0.04443669777917669,317,True
-2,6,27,circle,0,red,4,0.9471296285586872,0.32953449123180023,11,-4,-6,18,rectangle,0,yellow,3,0.46295602081593556,0.7638186394779807,32,False
-3,4,82,circle,1,blue,2,3.806320430511513,0.24382984648088024,348,-4,0,31,rectangle,0,blue,4,0.6941089308857618,0.8378630968700468,61,True
-2,2,66,rectangle,1,red,1,3.106766976102311,0.48387209561858,144,4,-4,83,rectangle,1,green,1,7.560569461685841,0.9384811438506397,104,True
-2,4,94,circle,0,yellow,3,6.049441355774585,0.8525312464517618,217,2,-6,24,circle,1,yellow,3,8.771295060962428,0.47050209048483016,292,False
0,5,12,rectangle,1,blue,3,3.324126018415392,0.06302100931202026,185,4,0,24,rectangle,1,blue,1,1.5773736868687516,0.045638616370771046,39,False
3,5,12,circle,1,blue,5,0.3584919216708127,0.2021947625459174,349,3,-2,81,circle,1,blue,3,2.0568188090725705,0.04271490460183236,162,True
-4,-3,36,rectangle,1,red,2,0.6350449281210513,0.30704995788255574,93,0,1,61,rectangle,1,red,3,7.795955326022245,0.7323480199453614,133,True
-4,-6,29,rectangle,0,red,3,3.144161753995258,0.8391592535124999,168,-5,6,55,circle,1,red,3,2.22961498814241,0.4368399075681454,328,False
-5,-1,53,rectangle,1,red,3,8.753218510025848,0.7833899254034172,313,0,-5,60,circle,0,blue,4,9.456405739328504,0.9416310048000388,42,False
-2,-3,100,rectangle,1,yellow,3,2.749815172905863,0.8311990454681484,43,1,-1,87,circle,1,red,2,3.5730604157334254,0.38101896588808526,54,True
3,3,69,circle,1,blue,5,3.466289083594268,0.023464964886892536,242,0,1,30,circle,0,blue,2,6.91282741804687,0.6650702438181764,74,True
-2,0,69,circle,0,yellow,5,9.045220230457174,0.676097786914043,30,-5,5,95,circle,0,yellow,1,1.0742982548613045,0.044470337644857194,146,False
-1,4,80,circle,1,blue,1,1.429113052153278,0.6366790197545907,316,0,-6,60,circle,0,yellow,2,0.585144151731507,0.17345987788815564,239,True
1,-2,96,rectangle,1,green,3,3.362923057662184,0.09526477789417886,119,-3,2,52,circle,1,green,1,2.8709055425135954,0.7969642145433633,49,True
4,3,65,circle,0,yellow,4,4.774600556803915,0.08048685286256374,172,0,-2,64,rectangle,1,blue,1,3.086153610825378,0.3565276698663591,61,True
2,4,19,circle,1,yellow,1,1.7362864137388034,0.33087972367491825,210,4,1,90,rectangle,1,red,5,6.029184633688121,0.025324270398023763,13,True
3,1,17,circle,0,yellow,3,4.3842563815827305,0.8715768493651965,2,1,-5,48,circle,1,yellow,4,1.7256079428930693,0.09552958542151624,236,False
-5,3,86,circle,1,green,3,3.492983385027766,0.5957629693320543,118,1,-1,20,rectangle,0,yellow,4,1.3893790958515706,0.8361568340982216,192,False
1,5,57,circle,1,red,1,6.576319354535243,0.43256281770591753,307,0,5,13,rectangle,1,red,5,1.570597805115379,0.16405453114843094,10,True
5,-3,57,circle,0,red,3,6.7685283062024695,0.10289032128006126,139,4,-1,63,rectangle,0,red,1,9.5520586591582,0.5014156486120354,210,True
0,4,18,circle,1,blue,2,9.075914357944571,0.1836397741326773,271,-2,-3,75,rectangle,0,blue,2,3.8802964444357144,0.9584215619342613,111,False
-1,1,25,circle,0,red,4,5.216389560479017,0.4492026484738013,310,5,-4,16,circle,1,yellow,2,1.1635506788925098,0.8351856511109667,161,False
2,2,72,circle,1,red,1,5.150391958212646,0.6710519320493757,48,-3,-1,79,rectangle,1,green,1,6.541621201452942,0.937084977035111,171,True
5,-4,48,rectangle,0,red,3,0.701212739094329,0.5729037267205698,233,4,-3,25,rectangle,1,blue,2,4.501369490393623,0.9211589489752965,210,True
-5,-3,16,circle,1,blue,5,9.93268693182153,0.23552370986718052,155,5,-2,86,rectangle,0,green,2,4.660349630888657,0.14225199082213702,142,False
4,-6,24,circle,1,blue,4,4.354363217457667,0.9932337740251092,116,0,2,28,rectangle,0,green,3,5.017540148282837,0.49993667088015104,3,False
0,-1,21,rectangle,1,green,2,3.6560290808594575,0.4548196553226167,234,1,0,43,circle,1,yellow,1,8.191469457172909,0.691993949614233,344,True
1,-2,97,circle,1,green,1,2.1443737976352795,0.5848379520811983,21,0,4,58,circle,1,yellow,2,9.702844662705044,0.40307527471102356,332,True
2,-2,63,rectangle,1,red,2,5.017132886728724,0.7784390827883182,319,0,-6,30,rectangle,0,green,5,2.925199963138805,0.08073029812019572,301,True
-5,-2,68,rectangle,0,blue,2,3.311562945003461,0.7889501695719009,330,-1,-5,48,circle,1,red,5,3.1132345502062786,0.6962872879891792,88,True
5,-4,87,rectangle,0,blue,5,7.628199055257898,0.4565206521803262,269,3,4,40,rectangle,1,green,3,7.502924777845717,0.4058207321810666,51,False
0,-1,100,circle,0,blue,5,4.023935955089001,0.8485136859254836,176,-1,4,87,rectangle,0,green,2,2.9461316716843253,0.13212829123545755,21,True
-4,0,95,rectangle,1,yellow,1,2.000633427441494,0.9205412577806181,206,-4,-4,86,circle,0,green,4,7.685180863689824,0.7352062538541999,35,True
2,4,47,circle,0,yellow,2,3.395449726419648,0.8951216557969712,231,-2,-1,36,rectangle,1,blue,3,3.4915110229066473,0.4796498485343488,137,False
-5,6,87,circle,1,red,5,7.651185863207116,0.8292467970000942,125,1,1,50,circle,0,red,4,1.3179014417338297,0.36979769727196,4,False
1,-1,97,circle,1,green,5,8.331525958217252,0.7662217730195691,79,5,-6,56,circle,1,blue,3,4.288263131793099,0.9544034211262634,59,False
-2,-3,58,rectangle,1,yellow,4,3.228645417975027,0.2942156143996598,212,5,-2,40,circle,1,red,5,1.5641141779442158,0.020791684256528775,277,False
-2,-4,20,rectangle,0,red,4,1.555972175998055,0.8706521188458625,301,-3,-5,11,rectangle,1,green,4,5.266949243892791,0.41220031274318014,94,True
4,2,58,rectangle,1,green,3,9.126327507117551,0.48975631838363753,284,2,2,87,circle,1,red,3,4.806928156619951,0.23873452377305338,207,True
-4,5,84,circle,0,green,3,7.198287746799567,0.6444447306469728,148,-5,5,41,rectangle,1,blue,1,1.4707582507516026,0.3495193158255855,321,True
-1,-5,12,circle,1,blue,5,2.1473988845387226,0.17408742825586876,182,-1,3,97,rectangle,1,green,1,7.3987266390409525,0.9283178494168159,292,False
-5,-3,29,rectangle,0,green,4,2.320939939720519,0.9948802670863731,211,-3,-2,63,rectangle,0,blue,3,8.82485239398418,0.12310754321507766,296,True
-4,2,28,rectangle,0,green,3,9.284069238436427,0.5628717482653435,86,-4,2,25,circle,0,blue,3,4.515288712757419,0.17121093185454117,178,True
1,-2,24,circle,0,blue,1,2.64190609324754,0.8803702311766133,69,3,5,92,rectangle,1,blue,5,0.6255489452183116,0.29111062432980817,70,False
0,2,58,rectangle,1,yellow,1,4.073555674655834,0.42270151317291504,32,0,4,87,rectangle,1,blue,4,8.236296327624403,0.20941308928449476,216,True
3,1,12,circle,1,yellow,4,4.350452096533196,0.10079428894689957,109,0,6,48,circle,1,blue,2,3.3864847282135138,0.35132446632452685,323,False
-4,1,27,circle,0,blue,5,2.934240705336182,0.896499919838888,54,-3,-6,59,rectangle,1,yellow,5,4.721193846089518,0.38860117608164113,76,False
5,3,98,rectangle,1,green,2,2.82611085544176,0.9124190237199532,229,-3,4,37,circle,0,green,5,3.365622791694082,0.879608697242409,53,False
-1,3,99,circle,1,red,5,3.0649844931969747,0.5871622869056805,334,-3,5,92,rectangle,0,green,5,8.387748012908148,0.37093109056303886,351,True
-3,5,59,circle,0,blue,5,9.701944715429418,0.955431436578687,124,0,4,92,circle,0,yellow,4,0.6372414942342852,0.49872283190989275,267,True
0,2,90,circle,0,red,2,4.49027632764078,0.7613744279286152,222,0,3,81,circle,0,blue,4,2.6131690307844124,0.518535865222345,306,True
-5,-3,75,rectangle,0,red,4,5.199557246906275,0.18148503809031524,329,1,4,79,rectangle,1,green,4,1.3764821685964712,0.1891602558632558,52,True
0,2,29,rectangle,1,green,2,8.585077846968087,0.9021524599973995,216,-2,6,16,rectangle,0,yellow,5,2.2161096077286024,0.38149615121968306,280,True
0,-1,96,rectangle,1,red,2,4.670921135063683,0.3837487693589974,120,5,5,81,circle,1,red,1,1.3532297446565533,0.841697634198182,238,True
-3,-3,39,circle,0,green,4,6.216964337143953,0.13796105307002804,237,1,-3,62,rectangle,1,green,1,0.21723159573319273,0.7155918959587871,314,True
5,-5,36,rectangle,0,red,1,5.473223809236009,0.7902601488311136,269,-5,6,76,rectangle,1,yellow,4,0.969385677068022,0.3454704176685711,283,False
-1,-4,59,circle,0,blue,5,4.2782654333761725,0.5996925100275922,105,0,-4,31,circle,0,red,3,1.0948578053811153,0.7105584103304341,74,True
2,4,63,circle,1,blue,2,0.152236999393367,0.39016049884640813,57,3,2,14,circle,1,blue,3,7.146126259953619,0.7577009237401601,79,True
2,-2,19,rectangle,1,red,5,5.230496166654413,0.8542828020404496,91,0,0,74,circle,0,red,2,4.067655539550693,0.19715839907167787,107,True
4,4,33,rectangle,1,yellow,1,6.124349128676496,0.8862546350221336,123,-5,-1,58,rectangle,1,red,1,6.653079658578691,0.138565988964381,193,False
0,-4,84,rectangle,1,green,4,0.6051174117665747,0.8635891852769997,45,-1,-3,35,circle,0,yellow,4,1.0136087555593332,0.5823555957373999,182,True
-3,-2,10,rectangle,1,green,2,0.6786726495801321,0.9642956089843735,175,-3,-1,21,circle,1,green,4,6.141330022884488,0.5152594723029302,75,True
-4,2,22,rectangle,0,red,1,8.413007951183234,0.693573391125636,95,5,-5,55,rectangle,1,red,1,5.260891627777061,0.36681822566979816,246,False
-3,-1,41,rectangle,1,green,5,9.343675758364467,0.045823966248470294,89,0,0,18,rectangle,0,yellow,5,8.049516868095779,0.30013970409075286,99,True
1,6,89,rectangle,1,red,3,5.650930569764131,0.5653546640680005,266,-1,-2,31,circle,1,blue,4,2.99457147199559,0.6122591579691629,239,False
-2,3,33,circle,1,blue,4,4.902244947524736,0.10501498513156338,71,-1,-3,96,circle,0,blue,1,6.721518364009751,0.8980602022728278,313,True
-5,-3,88,rectangle,1,red,1,5.00073798476034,0.39289559197050916,118,-3,0,18,circle,0,red,4,1.8844834893184381,0.1140175856182617,6,True
5,1,74,circle,1,red,1,8.924401850331368,0.1056319460136026,165,2,2,72,rectangle,0,red,2,4.524025814292888,0.47455533472946965,211,True
3,2,40,rectangle,0,green,4,2.8973882508693247,0.3148374510765948,284,-1,-5,62,rectangle,0,yellow,3,6.549489676310589,0.9649048296630349,222,True
-2,-6,33,circle,1,yellow,4,2.910985993842592,0.36359220330865505,303,3,3,95,circle,0,red,4,8.731836411744464,0.2705648799064494,177,True
5,-3,70,rectangle,1,yellow,4,6.570278573647082,0.6989935002546066,56,5,-3,85,rectangle,0,blue,1,3.558817046822301,0.44612745752887983,335,True
-4,3,89,rectangle,0,red,4,8.972621613025783,0.661158274679103,2,-1,2,35,circle,0,red,1,1.1231281382669966,0.702789885365857,164,True
-3,5,23,circle,1,green,3,4.468573605884836,0.5484867127309087,28,-3,-4,54,rectangle,0,yellow,1,3.8413450691587325,0.2332121128681922,205,False
1,1,100,rectangle,1,red,3,5.776649962302365,0.17233332987107897,20,-1,-3,77,circle,1,red,5,9.491096870799364,0.9131030301600684,312,True
2,-2,33,rectangle,1,green,2,6.447913929470875,0.8130071424906931,128,-3,2,98,circle,0,yellow,5,2.853687015739903,0.40796027924175327,67,False
-2,2,65,rectangle,1,yellow,5,6.6409920916978,0.9085444610393385,53,-2,-3,62,circle,1,yellow,3,4.706888009510304,0.2700409066816015,81,True
3,5,26,rectangle,1,red,1,1.7310390004425602,0.7131323366053678,134,-2,3,68,rectangle,0,red,4,5.83196851311272,0.9868939393069875,324,True
